ServiceEpisodeID,ClientID,Created At,Service Type,Service Subtype,Originating Organization,Duration of Case (days),Address 1 County,Address 1 State,Address 1 Postal Code,Gender,Age
3034,933,6/1/2022 13:38,Utilities,Utility Bill Payment Assistance,Organization 314,0,Jefferson County,KY,,Male,50
3131,151,6/15/2022 18:22,Housing & Shelter,Emergency Housing,Organization 314,4.89,Fayette County,KY,40517,Female,43
3305,151,6/15/2022 18:22,Clothing & Household Goods,,Organization 314,,Fayette County,KY,40517,Female,43
3404,625,6/16/2022 15:12,Housing & Shelter,Emergency Housing,Organization 314,,Jefferson County,KY,40207,Undisclosed,53
3898,1341,3/4/2022 14:56,Mental/Behavioral Health,Behavior Skills Training & Support,Organization 314,91.89,Jefferson County,KY,40211,Female,72
1600,960,6/6/2022 13:30,Utilities,Utility Bill Payment Assistance,Organization 326,0,Jefferson County,KY,40211,Undisclosed,29
1605,915,5/19/2022 13:37,Housing & Shelter,Rent/Mortgage Payment Assistance,Organization 326,0,Jefferson County,KY,40218,Undisclosed,26
1906,953,5/27/2022 17:23,Utilities,Utility Bill Payment Assistance,Organization 326,,Jefferson County,KY,40272,Undisclosed,26
1927,633,5/13/2022 2:48,Income Support,Emergency/One-time Financial Assistance,Organization 326,0,Jefferson County,KY,40215,Undisclosed,30
1964,960,6/6/2022 13:30,Utilities,Utility Bill Payment Assistance,Organization 326,,Jefferson County,KY,40211,Undisclosed,29
2035,950,6/1/2022 11:40,Utilities,Utility Bill Payment Assistance,Organization 326,,Jefferson County,KY,40241,Undisclosed,35
2145,952,5/23/2022 8:45,Housing & Shelter,Rent/Mortgage Payment Assistance,Organization 326,,Jefferson County,KY,40212,Female,41
2172,293,6/8/2022 21:45,Housing & Shelter,Rent/Mortgage Payment Assistance,Organization 326,,Jefferson County,KY,40218,Undisclosed,45
2267,953,5/27/2022 17:23,Utilities,Utility Bill Payment Assistance,Organization 326,17.06,Jefferson County,KY,40272,Undisclosed,26
2315,345,5/1/2022 16:43,Housing & Shelter,Rent/Mortgage Payment Assistance,Organization 326,,Jefferson County,KY,40207,Undisclosed,30
2413,345,5/1/2022 16:43,Housing & Shelter,Rent/Mortgage Payment Assistance,Organization 326,,Jefferson County,KY,40207,Undisclosed,30
2612,958,5/5/2022 13:07,Income Support,Emergency/One-time Financial Assistance,Organization 326,0,Jefferson County,KY,40211,Undisclosed,33
2643,530,5/18/2022 1:22,Housing & Shelter,Emergency Housing,Organization 326,,Jefferson County,KY,40214,Undisclosed,33
2649,1095,4/26/2022 11:59,Housing & Shelter,Emergency Housing,Organization 326,7.02,,KY,41042,Undisclosed,27
2765,16,5/12/2022 18:11,Food Assistance,Emergency Food,Organization 326,,Jefferson County,KY,40213,Undisclosed,58
2875,913,6/6/2022 16:15,Utilities,Utility Bill Payment Assistance,Organization 326,,Jefferson County,KY,40229,Female,71
2913,648,5/31/2022 19:39,Food Assistance,Emergency Food,Organization 326,6.07,Jefferson County,KY,40212,Undisclosed,48
2935,651,6/8/2022 13:09,Food Assistance,Emergency Food,Organization 326,6.08,Jefferson County,KY,40215,Undisclosed,54
2969,966,5/28/2022 2:51,Utilities,Utility Bill Payment Assistance,Organization 326,7.17,Jefferson County,KY,40208,Male,25
2982,952,5/23/2022 8:45,Housing & Shelter,Rent/Mortgage Payment Assistance,Organization 326,,Jefferson County,KY,40212,Female,41
2983,805,5/11/2022 11:59,Utilities,Utility Bill Payment Assistance,Organization 326,,Jefferson County,KY,40213,Undisclosed,25
3065,148,6/29/2022 17:22,Utilities,Utility Bill Payment Assistance,Organization 326,,Jefferson County,KY,40212,Undisclosed,27
3146,959,5/31/2022 11:18,Income Support,Emergency/One-time Financial Assistance,Organization 326,0,Jefferson County,KY,40210,Undisclosed,38
3157,653,6/9/2022 18:08,Food Assistance,Emergency Food,Organization 326,6.1,Jefferson County,KY,40210,Undisclosed,61
3200,951,5/19/2022 16:08,Food Assistance,Emergency Food,Organization 326,,Jefferson County,KY,40241,Undisclosed,25
3231,645,6/8/2022 15:57,Food Assistance,Emergency Food,Organization 326,6.06,Jefferson County,KY,40210,Undisclosed,48
3286,654,6/13/2022 20:40,Food Assistance,Emergency Food,Organization 326,6.1,Jefferson County,KY,40216,Undisclosed,48
3300,656,6/1/2022 13:18,Food Assistance,Emergency Food,Organization 326,6.12,Jefferson County,KY,40220,Undisclosed,39
3381,655,6/7/2022 13:47,Food Assistance,Emergency Food,Organization 326,6.11,Jefferson County,KY,40203,Undisclosed,56
3529,955,5/16/2022 19:14,Utilities,Utility Bill Payment Assistance,Organization 326,6.96,Jefferson County,KY,40258,Undisclosed,26
3546,913,6/6/2022 16:15,Utilities,Utility Bill Payment Assistance,Organization 326,,Jefferson County,KY,40229,Female,71
3548,633,5/13/2022 2:48,Income Support,Emergency/One-time Financial Assistance,Organization 326,,Jefferson County,KY,40215,Undisclosed,30
3626,292,6/27/2022 19:04,Food Assistance,Emergency Food,Organization 326,,Jefferson County,KY,40291,Undisclosed,31
3940,655,5/3/2022 3:46,Food Assistance,Emergency Food,Organization 326,24.49,Jefferson County,KY,40203,Undisclosed,56
3808,655,4/25/2022 17:09,Food Assistance,Emergency Food,Organization 326,57.04,Jefferson County,KY,40203,Undisclosed,56
3730,655,4/12/2022 14:09,Food Assistance,Emergency Food,Organization 326,70.19,Jefferson County,KY,40203,Undisclosed,56
3731,655,3/31/2022 14:07,Food Assistance,Emergency Food,Organization 326,81.08,Jefferson County,KY,40203,Undisclosed,56
2377,657,6/13/2022 13:42,Food Assistance,Emergency Food,Organization 326,6.13,,,,Undisclosed,35
3787,657,5/25/2022 18:24,Food Assistance,Emergency Food,Organization 326,24.46,,,,Undisclosed,35
1887,526,6/22/2022 17:23,Utilities,Utility Bill Payment Assistance,Organization 337,,Jefferson County,KY,40220,Undisclosed,32
1638,519,5/27/2022 15:34,Housing & Shelter,Emergency Housing,Organization 34,,Jefferson County,KY,40208,Male,58
1708,519,5/27/2022 15:34,Housing & Shelter,Emergency Housing,Organization 34,,Jefferson County,KY,40208,Male,58
2037,519,5/27/2022 15:34,Housing & Shelter,Emergency Housing,Organization 34,,Jefferson County,KY,40208,Male,58
2276,519,5/27/2022 15:34,Housing & Shelter,Emergency Housing,Organization 34,,Jefferson County,KY,40208,Male,58
3014,519,5/27/2022 15:34,Housing & Shelter,Emergency Housing,Organization 34,,Jefferson County,KY,40208,Male,58
3638,519,5/27/2022 15:34,Housing & Shelter,Emergency Housing,Organization 34,,Jefferson County,KY,40208,Male,58
3675,519,5/27/2022 15:34,Housing & Shelter,Emergency Housing,Organization 34,,Jefferson County,KY,40208,Male,58
3584,153,1/7/2022 18:37,Housing & Shelter,Permanent Housing,Organization 340,,Jefferson County,KY,40212,Male,44
2826,984,6/6/2022 16:49,Clothing & Household Goods,,Organization 343,,,,,,
1531,603,6/9/2022 20:22,Housing & Shelter,Rent/Mortgage Payment Assistance,Organization 35,,Jefferson County,KY,40217,Female,61
1615,356,4/7/2022 20:14,Housing & Shelter,Permanent Housing,Organization 35,,Jefferson County,KY,40213,Female,22
1617,186,6/29/2022 13:50,Clothing & Household Goods,,Organization 35,,Jefferson County,KY,40220,Female,85
1682,363,6/16/2022 15:41,Food Assistance,Emergency Food,Organization 35,,Jefferson County,KY,40220,Undisclosed,47
1783,353,6/10/2022 17:51,Individual & Family Support,Life Coaching,Organization 35,,Jefferson County,KY,40207,Undisclosed,42
1786,603,6/9/2022 20:22,Housing & Shelter,Rent/Mortgage Payment Assistance,Organization 35,,Jefferson County,KY,40217,Female,61
1876,887,6/8/2022 18:52,Physical Health,Medical Expense Assistance,Organization 35,,Bullitt County,KY,40229,Female,73
1877,852,6/9/2022 18:32,Individual & Family Support,Caregiving Services,Organization 35,,Jefferson County,KY,40207,Female,74
1901,189,6/24/2022 23:12,Individual & Family Support,Social Service Case Management,Organization 35,,Jefferson County,KY,40206,Female,83
1966,488,6/23/2022 12:44,Food Assistance,Emergency Food,Organization 35,,Jefferson County,KY,40220,Female,48
2060,603,6/9/2022 20:22,Housing & Shelter,Home Expense Assistance/Repairs,Organization 35,,Jefferson County,KY,40217,Female,61
2069,501,6/22/2022 20:01,Transportation,Ride Coordination,Organization 35,0.2,Jefferson County,KY,40023,Female,70
2175,430,6/23/2022 18:48,Transportation,Ride Coordination,Organization 35,,Jefferson County,KY,40205,Male,77
2202,189,6/24/2022 23:09,Transportation,Ride Coordination,Organization 35,,Jefferson County,KY,40206,Female,83
2206,510,5/12/2022 16:15,Individual & Family Support,Support Groups,Organization 35,,Jefferson County,KY,40218,Male,60
2234,861,6/9/2022 17:28,Transportation,Ride Coordination,Organization 35,10.83,Jefferson County,KY,40291,Female,67
2247,603,6/9/2022 20:22,Physical Health,Medical Expense Assistance,Organization 35,,Jefferson County,KY,40217,Female,61
2256,363,6/16/2022 15:41,Food Assistance,Emergency Food,Organization 35,,Jefferson County,KY,40220,Undisclosed,47
2402,787,6/3/2022 13:38,Transportation,Ride Coordination,Organization 35,,Jefferson County,KY,40219,Female,69
2433,499,6/22/2022 15:03,Benefits Navigation,Benefits Eligibility Screening,Organization 35,0.05,Oldham County,KY,40031,Male,63
2473,603,6/9/2022 20:22,Housing & Shelter,Rent/Mortgage Payment Assistance,Organization 35,,Jefferson County,KY,40217,Female,61
2556,431,6/23/2022 18:31,Transportation,Ride Coordination,Organization 35,,Jefferson County,KY,40205,Female,74
2562,647,6/13/2022 19:24,Income Support,Emergency/One-time Financial Assistance,Organization 35,,Jefferson County,KY,40229,Male,81
2632,353,6/10/2022 17:51,Housing & Shelter,Permanent Housing,Organization 35,,Jefferson County,KY,40207,Undisclosed,42
2796,647,6/13/2022 19:24,Food Assistance,Prepared Meals,Organization 35,,Jefferson County,KY,40229,Male,81
2828,510,5/12/2022 16:15,Individual & Family Support,Support Groups,Organization 35,,Jefferson County,KY,40218,Male,60
2867,787,6/3/2022 13:39,Utilities,Utility Bill Payment Assistance,Organization 35,,Jefferson County,KY,40219,Female,69
2883,236,6/28/2022 18:46,Transportation,Ride Coordination,Organization 35,,Shelby County,KY,40067,Female,69
2906,861,6/9/2022 17:29,Individual & Family Support,Caregiving Services,Organization 35,10.86,Jefferson County,KY,40291,Female,67
2927,311,6/3/2022 18:45,Utilities,Utility Bill Payment Assistance,Organization 35,,Jefferson County,KY,40211,Female,62
2946,189,6/24/2022 23:09,Transportation,Ride Coordination,Organization 35,,Jefferson County,KY,40206,Female,83
2951,603,6/9/2022 20:22,Food Assistance,Emergency Food,Organization 35,,Jefferson County,KY,40217,Female,61
2981,353,6/10/2022 17:51,Individual & Family Support,Life Coaching,Organization 35,,Jefferson County,KY,40207,Undisclosed,42
3002,501,6/22/2022 20:02,Food Assistance,Prepared Meals,Organization 35,0.2,Jefferson County,KY,40023,Female,70
3013,510,5/12/2022 16:11,Housing & Shelter,Rent/Mortgage Payment Assistance,Organization 35,,Jefferson County,KY,40218,Male,60
3035,603,6/9/2022 20:22,Income Support,TANF/Cash Assistance Programs,Organization 35,17.23,Jefferson County,KY,40217,Female,61
3059,311,5/24/2022 16:29,Utilities,Utility Bill Payment Assistance,Organization 35,,Jefferson County,KY,40211,Female,62
3060,603,6/9/2022 20:22,Housing & Shelter,Rent/Mortgage Payment Assistance,Organization 35,,Jefferson County,KY,40217,Female,61
3148,647,6/13/2022 19:24,Food Assistance,Prepared Meals,Organization 35,,Jefferson County,KY,40229,Male,81
3184,358,2/1/2022 21:20,Housing & Shelter,Permanent Housing,Organization 35,,Jefferson County,KY,40202,Female,35
3208,556,6/9/2022 15:55,Food Assistance,Emergency Food,Organization 35,0,Jefferson County,KY,40291,Male,67
3245,510,5/12/2022 16:15,Individual & Family Support,Support Groups,Organization 35,,Jefferson County,KY,40218,Male,60
3257,910,5/23/2022 22:49,Individual & Family Support,Social Service Case Management,Organization 35,,Jefferson County,KY,40220,Female,57
3298,406,6/24/2022 15:43,Transportation,Ride Coordination,Organization 35,,Jefferson County,KY,40207,Female,81
3424,647,6/13/2022 19:24,Income Support,Emergency/One-time Financial Assistance,Organization 35,,Jefferson County,KY,40229,Male,81
3436,382,6/24/2022 19:14,Benefits Navigation,Benefits Eligibility Screening,Organization 35,,Jefferson County,KY,40207,Male,53
3488,603,6/9/2022 20:22,Utilities,Utility Bill Payment Assistance,Organization 35,,Jefferson County,KY,40217,Female,61
3534,189,6/24/2022 23:09,Food Assistance,Emergency Food,Organization 35,,Jefferson County,KY,40206,Female,83
3539,189,6/24/2022 23:09,Food Assistance,Prepared Meals,Organization 35,,Jefferson County,KY,40206,Female,83
3547,488,6/16/2022 14:52,Food Assistance,Emergency Food,Organization 35,,Jefferson County,KY,40220,Female,48
3564,512,4/28/2022 20:37,Housing & Shelter,Emergency Housing,Organization 35,,Jefferson County,KY,,Female,52
3672,603,6/9/2022 20:22,Food Assistance,Emergency Food,Organization 35,,Jefferson County,KY,40217,Female,61
3702,432,6/23/2022 20:20,Transportation,Ride Coordination,Organization 35,,Spencer County,KY,40071,Male,81
3801,910,5/23/2022 22:49,Income Support,TANF/Cash Assistance Programs,Organization 35,11.82,Jefferson County,KY,40220,Female,57
3915,1282,5/12/2022 14:27,Utilities,Utility Bill Payment Assistance,Organization 35,29.94,Jefferson County,KY,40223,Male,70
1926,766,6/13/2022 22:22,Social Enrichment,Youth Development,Organization 356,,,,,,
2121,774,6/13/2022 22:09,Social Enrichment,Youth Development,Organization 356,,,,,,
2239,1050,6/2/2022 21:56,Employment,Job Search/Placement,Organization 356,,,,,,
2372,771,6/13/2022 22:18,Social Enrichment,Youth Development,Organization 356,,,,,,
2379,767,6/13/2022 22:21,Social Enrichment,Youth Development,Organization 356,,,,,,
2487,775,6/13/2022 22:08,Social Enrichment,Youth Development,Organization 356,,,,,,
2577,770,6/13/2022 22:18,Social Enrichment,Youth Development,Organization 356,,,,,,
2817,768,6/13/2022 22:21,Social Enrichment,Youth Development,Organization 356,,,,,,
3166,772,6/13/2022 22:17,Social Enrichment,Youth Development,Organization 356,,,,,,
3331,769,6/13/2022 22:19,Social Enrichment,Youth Development,Organization 356,,,,,,
3480,773,6/13/2022 22:15,Social Enrichment,Youth Development,Organization 356,,,,,,
3708,765,6/13/2022 22:26,Social Enrichment,Youth Development,Organization 356,,,,,,
3982,772,12/2/2021 18:41,Education,Educational Support Services,Organization 356,193.15,,,,,
3967,773,12/1/2021 19:14,Education,Educational Support Services,Organization 356,194.12,,,,,
3816,1287,5/10/2022 16:26,Social Enrichment,Youth Development,Organization 356,34.23,,,,,
1559,444,6/23/2022 19:50,Housing & Shelter,Permanent Housing,Organization 374,,Floyd County,IN,47150,Male,51
1574,965,6/6/2022 20:32,Housing & Shelter,Permanent Housing,Organization 374,3.01,Floyd County,IN,47150,Male,64
1601,30,6/29/2022 18:56,Food Assistance,SNAP/WIC/Other Nutrition Benefits,Organization 374,,Floyd County,IN,47150,Male,46
1609,642,5/17/2022 21:36,Utilities,Utility Bill Payment Assistance,Organization 374,,Clark County,IN,47129,Female,51
1712,584,6/19/2022 19:21,Housing & Shelter,Rent/Mortgage Payment Assistance,Organization 374,,Clark County,IN,47129,Female,41
1742,528,6/5/2022 19:17,Utilities,Utility Bill Payment Assistance,Organization 374,,Clark County,IN,47129,Undisclosed,28
1770,355,5/11/2022 18:53,Housing & Shelter,Emergency Housing,Organization 374,,Clark County,IN,47130,Male,51
1819,361,8/6/2021 17:34,Housing & Shelter,Permanent Housing,Organization 374,,Clark County,IN,47129,Male,50
1949,393,6/24/2022 17:56,Housing & Shelter,Assisted Living,Organization 374,,Clark County,IN,47130,Female,71
1980,528,6/5/2022 19:17,Utilities,Utility Bill Payment Assistance,Organization 374,,Clark County,IN,47129,Undisclosed,28
2062,393,6/24/2022 17:56,Food Assistance,SNAP/WIC/Other Nutrition Benefits,Organization 374,,Clark County,IN,47130,Female,71
2139,760,6/14/2022 13:25,Housing & Shelter,Permanent Housing,Organization 374,,Clark County,IN,47106,Male,46
2287,30,6/29/2022 18:56,Food Assistance,Emergency Food,Organization 374,,Floyd County,IN,47150,Male,46
2484,360,9/3/2021 18:00,Housing & Shelter,Emergency Housing,Organization 374,,Floyd County,IN,47150,Male,50
2506,385,6/24/2022 21:17,Housing & Shelter,Rent/Mortgage Payment Assistance,Organization 374,3.71,Floyd County,IN,47150,Male,38
2528,528,6/5/2022 19:17,Utilities,Utility Bill Payment Assistance,Organization 374,,Clark County,IN,47129,Undisclosed,28
2620,528,6/5/2022 19:17,Utilities,Utility Bill Payment Assistance,Organization 374,,Clark County,IN,47129,Undisclosed,28
2623,30,6/29/2022 18:56,Housing & Shelter,Permanent Housing,Organization 374,,Floyd County,IN,47150,Male,46
2733,681,6/15/2022 21:46,Housing & Shelter,Rent/Mortgage Payment Assistance,Organization 374,,Floyd County,IN,47150,Female,40
2742,640,5/13/2022 19:51,Housing & Shelter,Rent/Mortgage Payment Assistance,Organization 374,,Orange County,,47454,Male,48
2943,584,6/19/2022 19:21,Housing & Shelter,Rent/Mortgage Payment Assistance,Organization 374,,Clark County,IN,47129,Female,41
3288,584,6/19/2022 19:21,Housing & Shelter,Rent/Mortgage Payment Assistance,Organization 374,,Clark County,IN,47129,Female,41
3514,528,6/5/2022 19:17,Utilities,Utility Bill Payment Assistance,Organization 374,,Clark County,IN,47129,Undisclosed,28
3722,355,5/11/2022 18:54,Housing & Shelter,Emergency Housing,Organization 374,47.79,Clark County,IN,47130,Male,51
3822,949,5/17/2022 18:17,Housing & Shelter,Rent/Mortgage Payment Assistance,Organization 374,29.91,Floyd County,IN,47150,Male,56
3826,1220,5/31/2022 18:24,Housing & Shelter,Permanent Housing,Organization 374,3.02,Floyd County,IN,47150,Male,59
1546,253,6/16/2022 15:54,Clothing & Household Goods,,Organization 39,,Jefferson County,KY,40214,Female,27
1631,918,6/7/2022 14:51,Food Assistance,Emergency Food,Organization 39,,Jefferson County,KY,40210,Female,55
1665,253,6/16/2022 16:01,Individual & Family Support,Social Service Case Management,Organization 39,11.88,Jefferson County,KY,40214,Female,27
1859,954,6/7/2022 14:28,Food Assistance,Emergency Food,Organization 39,,Jefferson County,KY,40203,Female,48
1863,659,6/7/2022 15:05,Social Enrichment,Youth Development,Organization 39,,Jefferson County,KY,40217,Female,32
1914,918,6/7/2022 14:45,Clothing & Household Goods,,Organization 39,,Jefferson County,KY,40210,Female,55
2005,253,6/16/2022 16:04,Employment,Job Search/Placement,Organization 39,,Jefferson County,KY,40214,Female,27
2057,624,6/16/2022 16:20,Housing & Shelter,Rent/Mortgage Payment Assistance,Organization 39,,Jefferson County,KY,40210,Female,37
2089,659,6/7/2022 15:05,Social Enrichment,Youth Development,Organization 39,,Jefferson County,KY,40217,Female,32
2094,253,6/16/2022 15:49,Housing & Shelter,Rent/Mortgage Payment Assistance,Organization 39,,Jefferson County,KY,40214,Female,27
2176,624,6/16/2022 16:26,Benefits Navigation,Health Insurance/Benefits,Organization 39,,Jefferson County,KY,40210,Female,37
2205,256,6/16/2022 15:17,Social Enrichment,Youth Development,Organization 39,,Jefferson County,KY,40291,Female,47
2374,253,6/16/2022 15:45,Employment,Job Search/Placement,Organization 39,,Jefferson County,KY,40214,Female,27
2465,658,6/7/2022 15:35,Food Assistance,Emergency Food,Organization 39,,Jefferson County,KY,40218,Female,41
2561,624,6/16/2022 16:23,Utilities,Utility Bill Payment Assistance,Organization 39,,Jefferson County,KY,40210,Female,37
2608,304,6/17/2022 16:29,Food Assistance,Emergency Food,Organization 39,,Jefferson County,KY,40212,Female,50
2633,471,5/25/2022 16:05,Individual & Family Support,Support Groups,Organization 39,,Bullitt County,KY,40071,Female,45
2639,327,5/18/2022 15:40,Employment,Job Search/Placement,Organization 39,,Jefferson County,KY,40210,Female,3
2950,612,6/16/2022 15:33,Housing & Shelter,Housing Applications/Recertification,Organization 39,,Jefferson County,KY,40215,Female,35
2998,624,6/16/2022 16:28,Employment,Job Search/Placement,Organization 39,,Jefferson County,KY,40210,Female,37
3103,256,6/16/2022 15:20,Social Enrichment,Peer to Peer Networking,Organization 39,,Jefferson County,KY,40291,Female,47
3248,304,6/17/2022 16:25,Utilities,Utility Bill Payment Assistance,Organization 39,,Jefferson County,KY,40212,Female,50
3297,621,6/17/2022 15:24,Legal,Family Law,Organization 39,,Jefferson County,KY,40214,Female,65
3512,612,6/16/2022 15:29,Employment,Job Search/Placement,Organization 39,9.76,Jefferson County,KY,40215,Female,35
3526,809,6/10/2022 16:36,Mental/Behavioral Health,Youth Mental Health Services,Organization 39,15.23,Jefferson County,KY,40215,Female,47
3613,253,6/16/2022 15:57,Transportation,Transportation Expense Assistance,Organization 39,,Jefferson County,KY,40214,Female,27
3949,1274,5/16/2022 16:08,Employment,Job Search/Placement,Organization 39,18.06,Jefferson County,KY,40210,Female,31
3972,1277,5/12/2022 20:54,Mental/Behavioral Health,Supportive Therapies,Organization 39,43.18,Jefferson County,KY,40216,Female,39
3941,1302,4/27/2022 17:58,Clothing & Household Goods,,Organization 39,41.01,Jefferson County,KY,40245,Female,44
2346,623,4/28/2022 17:43,Utilities,Utility Bill Payment Assistance,Organization 39,,Clark County,IN,47129,Female,33
2415,1088,5/25/2022 14:43,Food Assistance,Emergency Food,Organization 39,,Clark County,IN,47130,Female,49
2442,278,5/18/2022 14:45,Housing & Shelter,Rent/Mortgage Payment Assistance,Organization 39,,Clark County,IN,47130,Female,20
2815,623,4/28/2022 17:43,Utilities,Utility Bill Payment Assistance,Organization 39,,Clark County,IN,47129,Female,33
1529,555,6/21/2022 19:27,Transportation,Ride Coordination,Organization 394,,Clark County,IN,47130,Undisclosed,56
1669,58,6/29/2022 15:40,Transportation,Ride Coordination,Organization 394,,Clark County,IN,47130,Undisclosed,64
1766,875,6/7/2022 13:14,Transportation,Ride Coordination,Organization 394,,Clark County,IN,47111,Undisclosed,26
1879,502,6/14/2022 18:49,Transportation,Ride Coordination,Organization 394,,Clark County,IN,47177,Undisclosed,70
1911,58,6/1/2022 16:55,Transportation,Ride Coordination,Organization 394,,Clark County,IN,47130,Undisclosed,64
1935,58,6/30/2022 16:52,Transportation,Ride Coordination,Organization 394,,Clark County,IN,47130,Undisclosed,64
1967,502,6/23/2022 12:10,Transportation,Ride Coordination,Organization 394,,Clark County,IN,47177,Undisclosed,70
2012,878,6/3/2022 13:21,Transportation,Ride Coordination,Organization 394,,Clark County,IN,47130,Female,59
2030,58,6/30/2022 13:04,Transportation,Ride Coordination,Organization 394,,Clark County,IN,47130,Undisclosed,64
2108,58,6/20/2022 16:46,Transportation,Ride Coordination,Organization 394,,Clark County,IN,47130,Undisclosed,64
2337,601,6/17/2022 12:25,Transportation,Ride Coordination,Organization 394,,Clark County,,47130,Undisclosed,60
2895,138,6/1/2022 16:54,Transportation,Ride Coordination,Organization 394,,Clark County,IN,47130,Female,51
3067,138,6/29/2022 15:39,Transportation,Ride Coordination,Organization 394,,Clark County,IN,47130,Female,51
3107,969,6/6/2022 15:27,Transportation,Ride Coordination,Organization 394,,Clark County,,47129,Undisclosed,53
3186,878,6/1/2022 12:23,Transportation,Ride Coordination,Organization 394,,Clark County,IN,47130,Female,59
3279,516,6/21/2022 19:31,Transportation,Ride Coordination,Organization 394,,Floyd County,IN,47150,Female,28
3669,516,6/22/2022 15:13,Transportation,Ride Coordination,Organization 394,,Floyd County,IN,47150,Female,28
3835,555,5/11/2022 19:28,Transportation,Ride Coordination,Organization 394,36.04,Clark County,IN,47130,Undisclosed,56
3892,969,5/13/2022 13:14,Transportation,Ride Coordination,Organization 394,34.32,Clark County,,47129,Undisclosed,53
3903,1233,5/24/2022 19:44,Transportation,Ride Coordination,Organization 394,23.02,Clark County,IN,47172,Undisclosed,68
3786,1338,3/9/2022 18:30,Transportation,Ride Coordination,Organization 394,99.03,,IN,47118,Female,64
1543,738,6/13/2022 16:24,Housing & Shelter,Rent/Mortgage Payment Assistance,Organization 401,,Harrison County,IN,47164,Female,76
2805,858,6/3/2022 13:43,Utilities,Utility Bill Payment Assistance,Organization 401,,Harrison County,IN,47161,Female,18
3100,858,6/3/2022 13:43,Utilities,Utility Bill Payment Assistance,Organization 401,0,Harrison County,IN,47161,Female,18
3244,738,6/13/2022 16:24,Housing & Shelter,Rent/Mortgage Payment Assistance,Organization 401,,Harrison County,IN,47164,Female,76
3692,1093,5/27/2022 15:24,Housing & Shelter,Rent/Mortgage Payment Assistance,Organization 401,,Harrison County,IN,47112,Female,33
1521,317,6/3/2022 16:41,Housing & Shelter,Rent/Mortgage Payment Assistance,Organization 404,,Harrison County,IN,47112,Female,19
1528,428,6/6/2022 17:28,Housing & Shelter,Rent/Mortgage Payment Assistance,Organization 404,,Floyd County,IN,47150,Female,20
1540,230,6/29/2022 6:40,Housing & Shelter,Moving Assistance,Organization 404,-19172.51,Harrison County,IN,47112,Female,43
1555,545,6/14/2022 17:25,Employment,Job Search/Placement,Organization 404,,Floyd County,IN,47150,Female,25
1556,842,4/22/2022 16:58,Individual & Family Support,Social Service Case Management,Organization 404,,Floyd County,IN,47150,Female,49
1626,949,6/3/2022 19:19,Housing & Shelter,Rent/Mortgage Payment Assistance,Organization 404,,Floyd County,IN,47150,Male,56
1656,534,6/22/2022 15:53,Housing & Shelter,Rent/Mortgage Payment Assistance,Organization 404,,Clark County,IN,47130,Female,45
1666,551,6/21/2022 21:00,Housing & Shelter,Rent/Mortgage Payment Assistance,Organization 404,,Floyd County,IN,47150,Female,51
1692,317,6/3/2022 16:43,Utilities,Utility Bill Payment Assistance,Organization 404,,Harrison County,IN,47112,Female,19
1705,550,6/21/2022 22:58,Housing & Shelter,Rent/Mortgage Payment Assistance,Organization 404,,Clark County,IN,47129,Male,43
1706,907,5/31/2022 13:22,Housing & Shelter,Rent/Mortgage Payment Assistance,Organization 404,12.94,Floyd County,IN,47150,Male,58
1739,545,6/14/2022 17:25,Individual & Family Support,Child Care,Organization 404,0.76,Floyd County,IN,47150,Female,25
1771,57,6/15/2022 14:37,Housing & Shelter,Rent/Mortgage Payment Assistance,Organization 404,,Floyd County,IN,47150,Female,33
1782,231,6/29/2022 0:23,Housing & Shelter,Rent/Mortgage Payment Assistance,Organization 404,,Harrison County,IN,47112,Female,34
1792,426,6/13/2022 16:27,Housing & Shelter,Rent/Mortgage Payment Assistance,Organization 404,9.04,Floyd County,IN,47150,Female,27
1803,129,6/29/2022 18:20,Housing & Shelter,Rent/Mortgage Payment Assistance,Organization 404,,Harrison County,IN,47112,Male,39
1839,29,6/24/2022 16:53,Housing & Shelter,Rent/Mortgage Payment Assistance,Organization 404,,Floyd County,IN,47150,Male,46
1853,932,6/7/2022 21:23,Housing & Shelter,Housing Mediation & Eviction Prevention,Organization 404,,Clark County,IN,47172,Female,26
1856,843,6/10/2022 13:47,Housing & Shelter,Rent/Mortgage Payment Assistance,Organization 404,4.05,Clark County,IN,47130,Male,23
1893,957,5/27/2022 18:44,Benefits Navigation,Immigration Services,Organization 404,,Clark County,IN,47130,Male,38
1975,987,6/2/2022 20:13,Housing & Shelter,Rent/Mortgage Payment Assistance,Organization 404,4.13,Clark County,IN,47130,Female,60
1999,35,6/30/2022 18:39,Housing & Shelter,Rent/Mortgage Payment Assistance,Organization 404,,Floyd County,IN,47150,Female,21
2007,83,6/30/2022 15:08,Housing & Shelter,Rent/Mortgage Payment Assistance,Organization 404,,Clark County,IN,47130,Non-Binary,30
2008,513,6/23/2022 6:07,Housing & Shelter,Moving Assistance,Organization 404,,Clark County,IN,47172,Female,68
2011,57,6/30/2022 16:53,Housing & Shelter,Rent/Mortgage Payment Assistance,Organization 404,,Floyd County,IN,47150,Female,33
2016,246,6/27/2022 16:22,Housing & Shelter,Rent/Mortgage Payment Assistance,Organization 404,,Floyd County,IN,47150,Female,29
2019,279,6/24/2022 15:05,Housing & Shelter,Rent/Mortgage Payment Assistance,Organization 404,,Clark County,IN,47150,Female,61
