ServiceEpisodeID,ClientID,Created At,Service Type,Service Subtype,Originating Organization,Address 1 County,Address 1 State,Address 1 Postal Code,Gender,Age
3289,412,2022-06-20 19:09:00,Transportation,Ride Coordination,Organization 295,Jefferson County,KY,40211,Undisclosed,41.0
3357,181,2022-06-02 19:24:00,Transportation,Ride Coordination,Organization 295,Jefferson County,KY,40210,Female,29.0
3387,125,2022-06-06 15:01:00,Transportation,Ride Coordination,Organization 295,Jefferson County,KY,40203,Male,50.0
3419,155,2021-05-07 16:20:00,Employment,Job Search/Placement,Organization 295,Jefferson County,KY,40210,Undisclosed,41.0
3427,198,2022-06-15 15:13:00,Transportation,Ride Coordination,Organization 295,Jefferson County,KY,40211,Undisclosed,40.0
3438,310,2022-06-13 14:14:00,,,Organization 295,Jefferson County,KY,40211,Female,39.0
3486,125,2022-06-16 13:50:00,Income Support,Emergency/One-time Financial Assistance,Organization 295,Jefferson County,KY,40203,Male,50.0
3536,36,2022-06-30 12:42:00,Transportation,Ride Coordination,Organization 295,Jefferson County,KY,40211,Undisclosed,24.0
3545,643,2022-06-14 20:00:00,Transportation,Ride Coordination,Organization 295,Jefferson County,KY,40219,Undisclosed,57.0
3549,94,2022-06-30 14:28:00,Transportation,Ride Coordination,Organization 295,Jefferson County,KY,40210,Undisclosed,68.0
3563,305,2022-06-15 16:57:00,,,Organization 295,Jefferson County,KY,40210,Undisclosed,37.0
3615,588,2022-06-06 18:38:00,Transportation,Ride Coordination,Organization 295,Jefferson County,KY,40212,Undisclosed,67.0
3630,849,2022-06-07 19:39:00,Transportation,Ride Coordination,Organization 295,Jefferson County,KY,40211,Male,62.0
3676,911,2022-06-08 15:04:00,Transportation,Ride Coordination,Organization 295,Jefferson County,KY,40210,Undisclosed,55.0
3684,964,2022-06-07 12:59:00,Transportation,Ride Coordination,Organization 295,Jefferson County,KY,40211,Undisclosed,70.0
3454,586,2022-06-20 13:05:00,Transportation,Ride Coordination,Organization 295,Jefferson County,KY,40203,Female,31.0
3451,152,2020-09-11 13:19:00,Transportation,Ride Coordination,Organization 296,Jefferson County,KY,40215,Male,43.0
3034,933,2022-06-01 14:59:00,Utilities,Utility Bill Payment Assistance,Organization 298,Jefferson County,KY,40216.0,Male,50.0
3155,1106,2022-06-01 14:55:00,Food Assistance,Emergency Food,Organization 298,Jefferson County,KY,40216,Male,39.0
3376,566,2022-06-21 17:19:00,Food Assistance,Emergency Food,Organization 298,Jefferson County,KY,40216,Female,67.0
3368,564,2022-06-21 17:23:00,Housing & Shelter,Rent/Mortgage Payment Assistance,Organization 298,Jefferson County,KY,40216,Undisclosed,57.0
3134,154,2021-08-31 19:43:00,Clothing & Household Goods,,Organization 302,Jefferson County,KY,40215,Female,67.0
1545,54,2022-06-28 18:09:00,,,Organization 305,Jefferson County,KY,40218,Female,26.0
1927,633,2022-06-17 14:09:00,Income Support,Emergency/One-time Financial Assistance,Organization 305,Jefferson County,KY,40215,Undisclosed,30.0
2072,622,2022-05-25 18:09:00,,,Organization 305,Jefferson County,KY,40219,Female,72.0
2344,447,2022-06-08 14:00:00,,,Organization 305,Jefferson County,KY,40259,Female,48.0
2454,252,2022-06-28 18:02:00,Food Assistance,Emergency Food,Organization 305,Jefferson County,KY,40214,Female,57.0
2640,660,2022-06-14 12:26:00,,,Organization 305,Jefferson County,KY,40219,Female,55.0
2983,805,2022-06-07 12:13:00,Utilities,Utility Bill Payment Assistance,Organization 305,Jefferson County,KY,40213,Undisclosed,25.0
1878,413,2022-06-24 15:48:00,Food Assistance,Emergency Food,Organization 306,Jefferson County,KY,40272,Female,70.0
2267,953,2022-06-07 14:43:00,Utilities,Utility Bill Payment Assistance,Organization 306,Jefferson County,KY,40272,Undisclosed,26.0
2755,838,2022-06-02 16:13:00,Food Assistance,Emergency Food,Organization 306,Jefferson County,KY,40258,Male,64.0
2954,838,2022-06-02 15:41:00,Food Assistance,Emergency Food,Organization 306,Jefferson County,KY,40258,Male,64.0
3032,237,2022-06-13 14:38:00,Food Assistance,Emergency Food,Organization 306,Jefferson County,KY,40258,Female,55.0
3217,631,2022-06-15 17:02:00,Housing & Shelter,Rent/Mortgage Payment Assistance,Organization 306,Jefferson County,KY,40272,Male,74.0
3325,631,2022-06-15 17:16:00,Food Assistance,Emergency Food,Organization 306,Jefferson County,KY,40272,Male,74.0
3529,955,2022-06-07 14:21:00,Utilities,Utility Bill Payment Assistance,Organization 306,Jefferson County,KY,40258,Undisclosed,26.0
1636,336,2022-06-09 14:00:00,Clothing & Household Goods,,Organization 31,Shelby County,KY,40065,Female,49.0
2672,295,2022-06-20 13:12:00,Housing & Shelter,Rent/Mortgage Payment Assistance,Organization 312,Jefferson County,KY,40223,Female,44.0
2672,295,2022-06-20 13:12:00,Housing & Shelter,Rent/Mortgage Payment Assistance,Organization 312,Jefferson County,KY,40223,Female,44.0
2836,49,2022-06-30 15:13:00,Food Assistance,Emergency Food,Organization 312,Jefferson County,KY,40207,Male,63.0
1549,675,2022-06-15 15:19:00,Legal,Family Law,Organization 314,Jefferson County,KY,40206,Female,50.0
1797,303,2022-04-27 20:28:00,Housing & Shelter,Rent/Mortgage Payment Assistance,Organization 314,Jefferson County,KY,40210,Female,51.0
2079,149,2022-06-29 18:49:00,Mental/Behavioral Health,Supportive Therapies,Organization 314,Jefferson County,KY,40203,Male,47.0
2126,933,2022-06-02 16:52:00,Housing & Shelter,Home Expense Assistance/Repairs,Organization 314,Jefferson County,KY,40211.0,Male,50.0
2126,933,2022-06-02 16:52:00,Housing & Shelter,Home Expense Assistance/Repairs,Organization 314,Jefferson County,KY,40211.0,Male,50.0
2218,675,2022-06-13 16:54:00,Employment,Job Training,Organization 314,Jefferson County,KY,40206,Female,50.0
2250,425,2022-06-24 14:57:00,Employment,Job Training,Organization 314,Jefferson County,KY,40215,Undisclosed,36.0
2292,151,2022-06-15 18:22:00,Food Assistance,Emergency Food,Organization 314,Fayette County,KY,40517,Female,43.0
2349,703,2022-06-15 15:27:00,Housing & Shelter,Rent/Mortgage Payment Assistance,Organization 314,Jefferson County,KY,40211.0,Male,44.0
2374,253,2022-06-17 22:21:00,Employment,Job Search/Placement,Organization 314,Jefferson County,KY,40214,Female,27.0
2455,675,2022-06-15 15:57:00,Legal,Family Law,Organization 314,Jefferson County,KY,40206,Female,50.0
2455,675,2022-06-15 15:57:00,Legal,Family Law,Organization 314,Jefferson County,KY,40206,Female,50.0
2534,822,2022-06-10 19:52:00,Employment,Job Search/Placement,Organization 314,Jefferson County,KY,40210,Female,39.0
2764,625,2022-06-16 15:03:00,Legal,Expungements,Organization 314,Jefferson County,KY,40207,Undisclosed,53.0
2891,165,2022-06-29 16:43:00,Housing & Shelter,Rent/Mortgage Payment Assistance,Organization 314,Jefferson County,KY,40203,Male,45.0
3034,933,2022-06-01 13:38:00,Utilities,Utility Bill Payment Assistance,Organization 314,Jefferson County,KY,40211.0,Male,50.0
3098,866,2022-06-09 16:58:00,Employment,Job Search/Placement,Organization 314,Jefferson County,KY,40202,Male,24.0
3104,608,2022-06-17 22:33:00,Employment,Job Search/Placement,Organization 314,Jefferson County,KY,40215,Undisclosed,25.0
3131,151,2022-06-15 18:22:00,Housing & Shelter,Emergency Housing,Organization 314,Fayette County,KY,40517,Female,43.0
3305,151,2022-06-15 18:22:00,Clothing & Household Goods,,Organization 314,Fayette County,KY,40517,Female,43.0
3404,625,2022-06-16 15:12:00,Housing & Shelter,Emergency Housing,Organization 314,Jefferson County,KY,40207,Undisclosed,53.0
3441,266,2022-06-28 16:14:00,Employment,Job Search/Placement,Organization 314,Jefferson County,KY,40203,Female,51.0
3512,612,2022-06-17 20:59:00,Employment,Job Search/Placement,Organization 314,Jefferson County,KY,40215,Female,35.0
3555,625,2022-06-14 21:18:00,Employment,Job Search/Placement,Organization 314,Jefferson County,KY,40207,Undisclosed,53.0
3561,452,2022-06-23 19:10:00,Employment,Job Search/Placement,Organization 314,Jefferson County,KY,40208,Undisclosed,33.0
1603,564,2022-06-14 20:51:00,Employment,Job Search/Placement,Organization 314,Jefferson County,KY,40216,Undisclosed,57.0
1764,610,2022-06-17 22:26:00,Employment,Job Search/Placement,Organization 314,Jefferson County,KY,40202,Undisclosed,52.0
1768,702,2022-06-15 15:29:00,Employment,Job Training,Organization 314,Jefferson County,KY,40214,Undisclosed,38.0
1779,825,2022-06-10 18:54:00,Employment,Job Search/Placement,Organization 314,Jefferson County,KY,40241,Undisclosed,22.0
1891,789,2022-06-08 20:53:00,Employment,Job Search/Placement,Organization 314,Jefferson County,KY,40245,Undisclosed,54.0
1898,695,2022-06-15 16:14:00,Employment,Job Training,Organization 314,Jefferson County,KY,40272,Undisclosed,32.0
1903,449,2022-06-23 19:23:00,Employment,Job Training,Organization 314,Jefferson County,KY,40206,Undisclosed,30.0
1937,1055,2022-06-02 19:10:00,Education,Educational Support Services,Organization 314,Jefferson County,KY,40211.0,Undisclosed,51.0
2063,350,2022-06-01 16:12:00,Employment,Job Search/Placement,Organization 314,Jefferson County,KY,40220,Undisclosed,67.0
2155,364,2022-06-15 16:27:00,Employment,Job Training,Organization 314,Jefferson County,KY,40210,Undisclosed,39.0
2163,682,2022-06-15 20:42:00,Employment,Job Training,Organization 314,Jefferson County,KY,40216,Undisclosed,30.0
2192,796,2022-06-13 17:05:00,Employment,Job Search/Placement,Organization 314,Jefferson County,KY,40207,Undisclosed,40.0
2231,934,2022-06-07 20:38:00,Employment,Job Search/Placement,Organization 314,Jefferson County,KY,40211.0,Undisclosed,30.0
2307,696,2022-06-15 16:05:00,Employment,Job Training,Organization 314,Jefferson County,KY,40208,Undisclosed,22.0
2368,777,2022-06-13 17:11:00,Employment,Job Search/Placement,Organization 314,Jefferson County,KY,40291,Undisclosed,33.0
2479,700,2022-06-15 15:35:00,Employment,Job Search/Placement,Organization 314,Jefferson County,KY,40291,Undisclosed,47.0
2530,450,2022-06-23 19:20:00,Employment,Job Training,Organization 314,Jefferson County,KY,40207,Undisclosed,33.0
2568,686,2022-06-15 19:55:00,Employment,Job Search/Placement,Organization 314,Jefferson County,KY,40213,Undisclosed,49.0
2586,352,2022-06-14 21:24:00,Employment,Job Search/Placement,Organization 314,Jefferson County,KY,40241,Undisclosed,59.0
2734,1052,2022-06-02 20:47:00,Employment,Job Training,Organization 314,Jefferson County,KY,40211,Undisclosed,34.0
2809,443,2022-06-23 20:03:00,Employment,Job Search/Placement,Organization 314,Jefferson County,KY,40203,Undisclosed,38.0
2859,611,2022-06-17 21:17:00,Employment,Job Search/Placement,Organization 314,Jefferson County,KY,40206,Undisclosed,66.0
2865,798,2022-06-13 16:58:00,Employment,Job Training,Organization 314,Jefferson County,KY,40214,Undisclosed,20.0
2880,797,2022-06-13 17:02:00,Employment,Job Training,Organization 314,Jefferson County,KY,40216,Undisclosed,22.0
2889,609,2022-06-17 22:30:00,Employment,Job Training,Organization 314,Jefferson County,KY,40203,Undisclosed,34.0
2902,1096,2022-06-01 17:21:00,Employment,Job Training,Organization 314,Jefferson County,KY,40228,Undisclosed,18.0
2973,1051,2022-06-02 20:54:00,Employment,Job Search/Placement,Organization 314,Jefferson County,KY,40211.0,Undisclosed,48.0
3063,718,2022-06-15 13:16:00,Employment,Job Search/Placement,Organization 314,Jefferson County,KY,40212,Undisclosed,53.0
3076,698,2022-06-15 15:49:00,Employment,Job Training,Organization 314,Jefferson County,KY,40203,Undisclosed,35.0
3108,724,2022-06-14 21:36:00,Education,Educational Support Services,Organization 314,Jefferson County,KY,40216,Undisclosed,23.0
3135,725,2022-06-14 21:15:00,Employment,Job Search/Placement,Organization 314,Jefferson County,KY,40216,Undisclosed,56.0
3190,824,2022-06-10 19:14:00,Employment,Career Skills Development,Organization 314,Jefferson County,KY,40212,Undisclosed,37.0
3240,778,2022-06-13 16:26:00,Employment,Job Search/Placement,Organization 314,Jefferson County,KY,40203,Undisclosed,62.0
3272,391,2022-06-14 21:21:00,Employment,Job Search/Placement,Organization 314,Jefferson County,KY,40228,Undisclosed,58.0
3339,106,2022-06-17 22:29:00,Employment,Job Search/Placement,Organization 314,Jefferson County,KY,40272,Undisclosed,39.0
3373,701,2022-06-15 15:31:00,Employment,Job Search/Placement,Organization 314,Jefferson County,KY,40258,Undisclosed,54.0
3377,445,2022-06-23 19:57:00,Employment,Job Training,Organization 314,Jefferson County,KY,40241,Undisclosed,23.0
3398,727,2022-06-14 20:58:00,Employment,Job Search/Placement,Organization 314,Jefferson County,KY,40211,Undisclosed,24.0
3423,302,2022-06-17 22:36:00,Employment,Career Skills Development,Organization 314,Jefferson County,KY,40216,Undisclosed,42.0
3483,1105,2022-06-01 14:57:00,Employment,Job Training,Organization 314,Jefferson County,KY,40211.0,Undisclosed,55.0
3490,1053,2022-06-02 20:44:00,Employment,Job Training,Organization 314,Jefferson County,KY,40272,Undisclosed,26.0
3530,719,2022-06-02 19:17:00,Employment,Job Search/Placement,Organization 314,Jefferson County,KY,40203,Undisclosed,25.0
3590,351,2022-06-14 20:55:00,Employment,Job Search/Placement,Organization 314,Jefferson County,KY,40216,Undisclosed,58.0
1600,960,2022-06-07 02:29:00,Utilities,Utility Bill Payment Assistance,Organization 326,Jefferson County,KY,40211,Undisclosed,29.0
1605,915,2022-06-07 01:28:00,Housing & Shelter,Rent/Mortgage Payment Assistance,Organization 326,Jefferson County,KY,40218,Undisclosed,26.0
1906,953,2022-06-07 01:52:00,,,Organization 326,Jefferson County,KY,40272,Undisclosed,26.0
1927,633,2022-06-07 00:52:00,Income Support,Emergency/One-time Financial Assistance,Organization 326,Jefferson County,KY,40215,Undisclosed,30.0
1964,960,2022-06-07 02:29:00,,,Organization 326,Jefferson County,KY,40211,Undisclosed,29.0
2035,950,2022-06-07 02:10:00,,,Organization 326,Jefferson County,KY,40241,Undisclosed,35.0
2145,952,2022-06-07 01:46:00,,,Organization 326,Jefferson County,KY,40212,Female,41.0
2172,293,2022-06-22 15:17:00,,,Organization 326,Jefferson County,KY,40218,Undisclosed,45.0
2267,953,2022-06-07 01:52:00,Utilities,Utility Bill Payment Assistance,Organization 326,Jefferson County,KY,40272,Undisclosed,26.0
2315,345,2022-05-27 21:04:00,Housing & Shelter,Rent/Mortgage Payment Assistance,Organization 326,Jefferson County,KY,40207,Undisclosed,30.0
2315,345,2022-05-27 21:04:00,,,Organization 326,Jefferson County,KY,40207,Undisclosed,30.0
2413,345,2022-05-27 21:04:00,,,Organization 326,Jefferson County,KY,40207,Undisclosed,30.0
2612,958,2022-06-06 23:45:00,Income Support,Emergency/One-time Financial Assistance,Organization 326,Jefferson County,KY,40211,Undisclosed,33.0
2643,530,2022-06-22 15:26:00,,,Organization 326,Jefferson County,KY,40214,Undisclosed,33.0
2765,16,2022-06-07 00:25:00,Food Assistance,Emergency Food,Organization 326,Jefferson County,KY,40213,Undisclosed,58.0
2765,16,2022-06-07 00:25:00,,,Organization 326,Jefferson County,KY,40213,Undisclosed,58.0
2875,913,2022-06-07 02:38:00,,,Organization 326,Jefferson County,KY,40229,Female,71.0
2913,648,2022-06-16 16:31:00,Food Assistance,Emergency Food,Organization 326,Jefferson County,KY,40212,Undisclosed,48.0
2935,651,2022-06-16 16:15:00,Food Assistance,Emergency Food,Organization 326,Jefferson County,KY,40215,Undisclosed,54.0
2969,966,2022-06-07 02:02:00,Utilities,Utility Bill Payment Assistance,Organization 326,Jefferson County,KY,40208,Male,25.0
2982,952,2022-06-07 01:46:00,,,Organization 326,Jefferson County,KY,40212,Female,41.0
2983,805,2022-06-07 00:18:00,Utilities,Utility Bill Payment Assistance,Organization 326,Jefferson County,KY,40213,Undisclosed,25.0
3065,148,2022-06-29 18:21:00,Utilities,Utility Bill Payment Assistance,Organization 326,Jefferson County,KY,40212,Undisclosed,27.0
3146,959,2022-06-07 02:06:00,Income Support,Emergency/One-time Financial Assistance,Organization 326,Jefferson County,KY,40210,Undisclosed,38.0
3157,653,2022-06-16 16:00:00,Food Assistance,Emergency Food,Organization 326,Jefferson County,KY,40210,Undisclosed,61.0
3200,951,2022-06-07 01:41:00,,,Organization 326,Jefferson County,KY,40241,Undisclosed,25.0
3231,645,2022-06-16 16:45:00,Food Assistance,Emergency Food,Organization 326,Jefferson County,KY,40210,Undisclosed,48.0
3286,654,2022-06-16 15:53:00,Food Assistance,Emergency Food,Organization 326,Jefferson County,KY,40216,Undisclosed,48.0
3300,656,2022-06-16 15:22:00,Food Assistance,Emergency Food,Organization 326,Jefferson County,KY,40220,Undisclosed,39.0
3381,655,2022-06-16 15:36:00,Food Assistance,Emergency Food,Organization 326,Jefferson County,KY,40203,Undisclosed,56.0
3529,955,2022-06-07 01:06:00,Utilities,Utility Bill Payment Assistance,Organization 326,Jefferson County,KY,40258,Undisclosed,26.0
3546,913,2022-06-07 02:38:00,,,Organization 326,Jefferson County,KY,40229,Female,71.0
3548,633,2022-06-07 00:52:00,,,Organization 326,Jefferson County,KY,40215,Undisclosed,30.0
3626,292,2022-06-27 19:36:00,,,Organization 326,Jefferson County,KY,40291,Undisclosed,31.0
2377,657,2022-06-16 15:16:00,Food Assistance,Emergency Food,Organization 326,Jefferson County,KY,40208.0,Undisclosed,35.0
1665,253,2022-06-16 23:04:00,Individual & Family Support,Social Service Case Management,Organization 331,Jefferson County,KY,40214,Female,27.0
3075,241,2022-06-28 20:11:00,Mental/Behavioral Health,Youth Mental Health Services,Organization 331,Jefferson County,KY,40272,Female,18.0
3526,809,2022-06-13 14:39:00,Mental/Behavioral Health,Youth Mental Health Services,Organization 331,Jefferson County,KY,40215,Female,47.0
1887,526,2022-06-22 17:43:00,Utilities,Utility Bill Payment Assistance,Organization 337,Jefferson County,KY,40220,Undisclosed,32.0
1708,519,2022-06-10 14:49:00,Housing & Shelter,Emergency Housing,Organization 34,Jefferson County,KY,40208,Male,58.0
1708,519,2022-06-10 14:49:00,Housing & Shelter,Emergency Housing,Organization 34,Jefferson County,KY,40208,Male,58.0
2037,519,2022-05-27 15:34:00,Housing & Shelter,Emergency Housing,Organization 34,Jefferson County,KY,40208,Male,58.0
3014,519,2022-06-10 14:49:00,Housing & Shelter,Emergency Housing,Organization 34,Jefferson County,KY,40208,Male,58.0
3014,519,2022-06-10 14:49:00,Housing & Shelter,Emergency Housing,Organization 34,Jefferson County,KY,40208,Male,58.0
3638,519,2022-06-10 14:50:00,Housing & Shelter,Emergency Housing,Organization 34,Jefferson County,KY,40208,Male,58.0
3638,519,2022-06-10 14:50:00,Housing & Shelter,Emergency Housing,Organization 34,Jefferson County,KY,40208,Male,58.0
3675,519,2022-05-27 15:34:00,,,Organization 34,Jefferson County,KY,40208,Male,58.0
3584,153,2022-01-07 18:37:00,Housing & Shelter,Permanent Housing,Organization 340,Jefferson County,KY,40212,Male,44.0
2826,984,2022-06-06 16:49:00,Clothing & Household Goods,,Organization 343,Jefferson County,KY,40202.0,,
1863,659,2022-06-15 15:50:00,Social Enrichment,Youth Development,Organization 348,Jefferson County,KY,40217,Female,32.0
1881,699,2022-06-15 15:48:00,Individual & Family Support,Parenting Education,Organization 348,Jefferson County,KY,40217,Female,23.0
1531,603,2022-06-09 20:22:00,,,Organization 35,Jefferson County,KY,40217,Female,61.0
1615,356,2022-04-07 20:14:00,,,Organization 35,Jefferson County,KY,40213,Female,22.0
1617,186,2022-06-29 13:50:00,Clothing & Household Goods,,Organization 35,Jefferson County,KY,40220,Female,85.0
1682,363,2022-06-16 15:41:00,Food Assistance,Emergency Food,Organization 35,Jefferson County,KY,40220,Undisclosed,47.0
1682,363,2022-06-16 15:41:00,,,Organization 35,Jefferson County,KY,40220,Undisclosed,47.0
1783,353,2022-06-10 17:51:00,,,Organization 35,Jefferson County,KY,40207,Undisclosed,42.0
1786,603,2022-06-09 20:22:00,,,Organization 35,Jefferson County,KY,40217,Female,61.0
1876,887,2022-06-08 18:52:00,,,Organization 35,Bullitt County,KY,40229,Female,73.0
1877,852,2022-06-09 18:32:00,Individual & Family Support,Caregiving Services,Organization 35,Jefferson County,KY,40207,Female,74.0
1901,189,2022-06-24 23:12:00,Individual & Family Support,Social Service Case Management,Organization 35,Jefferson County,KY,40206,Female,83.0
1966,488,2022-06-23 12:44:00,Food Assistance,Emergency Food,Organization 35,Jefferson County,KY,40220,Female,48.0
1966,488,2022-06-23 12:44:00,Food Assistance,Emergency Food,Organization 35,Jefferson County,KY,40220,Female,48.0
2060,603,2022-06-09 20:22:00,,,Organization 35,Jefferson County,KY,40217,Female,61.0
2069,501,2022-06-22 20:01:00,Transportation,Ride Coordination,Organization 35,Jefferson County,KY,40023,Female,70.0
2175,430,2022-06-23 18:48:00,Transportation,Ride Coordination,Organization 35,Jefferson County,KY,40205,Male,77.0
2202,189,2022-06-24 23:09:00,,,Organization 35,Jefferson County,KY,40206,Female,83.0
2206,510,2022-05-12 16:15:00,Individual & Family Support,Support Groups,Organization 35,Jefferson County,KY,40218,Male,60.0
2234,861,2022-06-09 17:28:00,Transportation,Ride Coordination,Organization 35,Jefferson County,KY,40291,Female,67.0
2247,603,2022-06-09 20:22:00,,,Organization 35,Jefferson County,KY,40217,Female,61.0
2256,363,2022-06-16 15:41:00,Food Assistance,Emergency Food,Organization 35,Jefferson County,KY,40220,Undisclosed,47.0
2256,363,2022-06-16 15:41:00,,,Organization 35,Jefferson County,KY,40220,Undisclosed,47.0
2402,787,2022-06-03 13:38:00,Transportation,Ride Coordination,Organization 35,Jefferson County,KY,40219,Female,69.0
2433,499,2022-06-22 15:03:00,Benefits Navigation,Benefits Eligibility Screening,Organization 35,Oldham County,KY,40031,Male,63.0
2473,603,2022-06-09 20:22:00,,,Organization 35,Jefferson County,KY,40217,Female,61.0
2556,431,2022-06-23 18:31:00,Transportation,Ride Coordination,Organization 35,Jefferson County,KY,40205,Female,74.0
2562,647,2022-06-13 19:24:00,,,Organization 35,Jefferson County,KY,40229,Male,81.0
2632,353,2022-06-10 17:51:00,,,Organization 35,Jefferson County,KY,40207,Undisclosed,42.0
2796,647,2022-06-13 19:24:00,,,Organization 35,Jefferson County,KY,40229,Male,81.0
2828,510,2022-06-13 18:29:00,Individual & Family Support,Support Groups,Organization 35,Jefferson County,KY,40218,Male,60.0
2828,510,2022-06-13 18:29:00,Individual & Family Support,Support Groups,Organization 35,Jefferson County,KY,40218,Male,60.0
2867,787,2022-06-03 13:39:00,Utilities,Utility Bill Payment Assistance,Organization 35,Jefferson County,KY,40219,Female,69.0
2867,787,2022-06-03 13:39:00,,,Organization 35,Jefferson County,KY,40219,Female,69.0
2883,236,2022-06-28 18:46:00,Transportation,Ride Coordination,Organization 35,Shelby County,KY,40067,Female,69.0
2906,861,2022-06-09 17:29:00,Individual & Family Support,Caregiving Services,Organization 35,Jefferson County,KY,40291,Female,67.0
2927,311,2022-06-03 18:45:00,,,Organization 35,Jefferson County,KY,40211,Female,62.0
2946,189,2022-06-24 23:09:00,Transportation,Ride Coordination,Organization 35,Jefferson County,KY,40206,Female,83.0
2951,603,2022-06-09 20:22:00,,,Organization 35,Jefferson County,KY,40217,Female,61.0
2981,353,2022-06-10 17:51:00,Individual & Family Support,Life Coaching,Organization 35,Jefferson County,KY,40207,Undisclosed,42.0
3002,501,2022-06-22 20:02:00,Food Assistance,Prepared Meals,Organization 35,Jefferson County,KY,40023,Female,70.0
3013,510,2022-06-01 15:47:00,Housing & Shelter,Rent/Mortgage Payment Assistance,Organization 35,Jefferson County,KY,40218,Male,60.0
3013,510,2022-06-01 15:47:00,Housing & Shelter,Rent/Mortgage Payment Assistance,Organization 35,Jefferson County,KY,40218,Male,60.0
3035,603,2022-06-09 20:22:00,Income Support,TANF/Cash Assistance Programs,Organization 35,Jefferson County,KY,40217,Female,61.0
3059,311,2022-05-24 16:29:00,,,Organization 35,Jefferson County,KY,40211,Female,62.0
3060,603,2022-06-09 20:22:00,,,Organization 35,Jefferson County,KY,40217,Female,61.0
3148,647,2022-06-13 19:24:00,,,Organization 35,Jefferson County,KY,40229,Male,81.0
3184,358,2022-02-01 21:20:00,,,Organization 35,Jefferson County,KY,40202,Female,35.0
3208,556,2022-06-09 15:55:00,Food Assistance,Emergency Food,Organization 35,Jefferson County,KY,40291,Male,67.0
3245,510,2022-06-13 19:00:00,Individual & Family Support,Support Groups,Organization 35,Jefferson County,KY,40218,Male,60.0
3245,510,2022-06-13 19:00:00,Individual & Family Support,Support Groups,Organization 35,Jefferson County,KY,40218,Male,60.0
3298,406,2022-06-24 15:43:00,Transportation,Ride Coordination,Organization 35,Jefferson County,KY,40207,Female,81.0
3424,647,2022-06-13 19:24:00,,,Organization 35,Jefferson County,KY,40229,Male,81.0
3436,382,2022-06-24 19:14:00,Benefits Navigation,Benefits Eligibility Screening,Organization 35,Jefferson County,KY,40207,Male,53.0
3488,603,2022-06-09 20:22:00,,,Organization 35,Jefferson County,KY,40217,Female,61.0
3534,189,2022-06-24 23:09:00,Food Assistance,Emergency Food,Organization 35,Jefferson County,KY,40206,Female,83.0
3539,189,2022-06-24 23:09:00,,,Organization 35,Jefferson County,KY,40206,Female,83.0
3547,488,2022-06-16 14:52:00,,,Organization 35,Jefferson County,KY,40220,Female,48.0
3564,512,2022-04-28 20:37:00,Housing & Shelter,Emergency Housing,Organization 35,Jefferson County,KY,40223.0,Female,52.0
3672,603,2022-06-09 20:22:00,,,Organization 35,Jefferson County,KY,40217,Female,61.0
3702,432,2022-06-23 20:20:00,Transportation,Ride Coordination,Organization 35,Spencer County,KY,40071,Male,81.0
1926,766,2022-06-13 22:22:00,Social Enrichment,Youth Development,Organization 356,Jefferson County,KY,40213.0,,
2121,774,2022-06-13 22:09:00,Social Enrichment,Youth Development,Organization 356,Jefferson County,KY,40213.0,,
2239,1050,2022-06-02 21:56:00,Employment,Job Search/Placement,Organization 356,Jefferson County,KY,40213.0,,
2372,771,2022-06-13 22:18:00,Social Enrichment,Youth Development,Organization 356,Jefferson County,KY,40213.0,,
2379,767,2022-06-13 22:21:00,Social Enrichment,Youth Development,Organization 356,Jefferson County,KY,40213.0,,
2487,775,2022-06-13 22:08:00,Social Enrichment,Youth Development,Organization 356,Jefferson County,KY,40213.0,,
2577,770,2022-06-13 22:18:00,Social Enrichment,Youth Development,Organization 356,Jefferson County,KY,40213.0,,
2817,768,2022-06-13 22:21:00,Social Enrichment,Youth Development,Organization 356,Jefferson County,KY,40213.0,,
3166,772,2022-06-13 22:17:00,Social Enrichment,Youth Development,Organization 356,Jefferson County,KY,40213.0,,
3331,769,2022-06-13 22:19:00,Social Enrichment,Youth Development,Organization 356,Jefferson County,KY,40213.0,,
3480,773,2022-06-13 22:15:00,Social Enrichment,Youth Development,Organization 356,Jefferson County,KY,40213.0,,
3708,765,2022-06-13 22:26:00,Social Enrichment,Youth Development,Organization 356,Jefferson County,KY,40213.0,,
1600,960,2022-06-07 13:55:00,Utilities,Utility Bill Payment Assistance,Organization 368,Jefferson County,KY,40211,Undisclosed,29.0
1749,263,2022-06-15 18:45:00,Utilities,Utility Bill Payment Assistance,Organization 368,Jefferson County,KY,40211,Male,52.0
2612,958,2022-06-07 13:59:00,Income Support,Emergency/One-time Financial Assistance,Organization 368,Jefferson County,KY,40211,Undisclosed,33.0
3146,959,2022-06-07 13:56:00,Income Support,Emergency/One-time Financial Assistance,Organization 368,Jefferson County,KY,40210,Undisclosed,38.0
2249,312,2022-06-09 18:40:00,Housing & Shelter,Rent/Mortgage Payment Assistance,Organization 37,Jefferson County,KY,40203,Male,39.0
2302,746,2022-06-08 14:59:00,Food Assistance,Emergency Food,Organization 37,Jefferson County,KY,40203.0,Female,49.0
2358,9,2022-06-29 15:02:00,Food Assistance,Emergency Food,Organization 37,Jefferson County,KY,40202,Undisclosed,56.0
2532,172,2022-06-29 15:28:00,Food Assistance,Emergency Food,Organization 37,Jefferson County,KY,40210,Male,65.0
